Gene_ID	L15	S15	R15	L20	S20	R20	L25	S25	R25	L30	S30	R30	Bd	Flwr	YSe	MSe
g31998	532	1826	2169	1226	2376	1595	520	2199	1598	660	1032	2391	2632	1308	1703	2731
g31999	460	1273	1484	873	1451	1237	381	1446	1296	515	740	1724	1222	1250	886	1239
g32000	250	956	1235	544	1424	776	201	1323	886	252	698	1457	1484	558	1189	1745
g32001	211	598	959	481	981	522	176	763	565	236	377	1054	1473	304	810	1574
g32002	5	0	0	12	3	10	0	2	2	0	0	3	2	13935	488	14
g32003	0	2	2	0	0	0	0	0	7	0	0	0	4	4	0	0
g32004	54	96	140	91	112	52	42	114	83	36	45	86	170	113	160	243
g32005	92	272	428	303	414	275	143	343	294	224	322	723	336	347	459	684
g32006	592	1864	2444	1428	2442	1483	682	2096	1571	788	1435	2911	3807	1780	1846	3857
g32007	213	423	476	364	546	267	163	455	283	22	30	101	1423	312	482	873
g32008	24	122	231	25	164	157	6	127	177	10	69	171	230	0	78	119
g32009	279	1878	2236	403	2082	1554	152	2137	1630	216	1190	2327	2441	49	1021	1896
g32010	2	24	84	22	25	23	8	17	29	6	15	57	107	2328	89	394
g32011	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
g32012	124	29	56	373	65	16	161	95	46	78	24	53	58	6	78	114
g32013	955	134	468	2579	382	191	1099	418	244	1114	267	727	456	75	680	802
g32014	477	233	192	1098	292	98	481	264	92	401	78	112	329	88	214	405
g32015	2	0	4	5	8	4	0	2	27	0	3	1	7	0	8	14
g32016	6	2	17	6	1	7	2	8	8	16	8	10	12	0	8	16
g32017	0	1	1	2	4	2	0	0	0	1	2	1	6	1	0	1
g32018	0	0	2	0	0	0	0	5	5	0	3	0	12	1	11	11
g32019	67	401	711	89	474	480	28	388	497	50	473	947	957	58	566	788
g32020	363	507	658	1191	675	316	584	704	491	479	370	617	1367	150	644	1447
g32021	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
g32022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32023	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
g32024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32025	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	2
g32026	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
g32027	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32028	24	117	311	39	197	181	20	171	214	29	197	429	708	166	289	390
g32029	260	625	728	723	759	428	329	686	551	330	368	903	1400	173	496	1128
g32030	329	69	1201	1745	204	569	660	219	618	646	127	846	1075	17	1859	3424
g32031	5935	943	1567	18436	1491	602	6989	1306	674	5738	677	941	4222	168	2601	4515
g32032	69	149	171	110	129	87	34	127	89	10	13	33	655	119	156	276
g32033	131	196	216	118	151	117	59	154	107	14	8	29	1188	149	265	400
g32034	177	1054	1655	593	1171	1637	198	942	1272	209	356	1918	625	71	848	797
g32035	1807	4968	5797	4967	6577	3730	2624	6523	3746	2207	2726	5776	7152	1918	5997	8534
g32036	4868	2341	2153	12020	3261	1194	7142	3992	1521	5700	1884	2778	3135	841	2722	3747
g32037	1209	3295	3887	3241	4841	3226	1002	3694	3313	1587	2726	6116	3501	1018	2010	3375
g32038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32039	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
g32040	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
g32041	172	302	353	396	478	374	121	475	380	149	396	808	99	4	68	93
g32042	78	94	117	72	106	119	8	116	112	8	29	135	171	2	88	167
g32043	207	454	692	309	543	410	146	539	450	78	78	265	1110	259	554	857
g32044	116	306	537	258	405	321	108	376	313	138	198	558	693	265	395	692
g32045	37613	166544	64857	85905	206813	45382	43993	218285	37480	39060	58954	65389	75441	979	38416	63019
g32046	0	11	13	4	8	1	0	3	7	0	6	3	7	2	13	16
g32047	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
g32048	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
g32049	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0
g32050	66	96	117	149	153	104	46	130	112	43	33	75	91	12	73	99
g32051	143	253	332	397	411	251	147	308	223	188	169	428	250	66	159	314
g32052	35977	164402	71698	79564	181701	46900	34428	182193	62601	36020	50132	70639	83348	2369	46675	75351
g32053	371	1885	1888	965	2729	1227	422	2322	1386	353	537	1545	2847	95	1405	2793
g32054	228	608	284	772	1182	192	392	894	246	456	284	402	273	0	381	362
g32055	15	116	1134	46	356	1447	25	147	1214	22	116	1785	378	896	280	274
g32056	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2
g32057	2	0	4	10	2	0	9	4	4	0	3	0	16	3	5	14
g32058	1	0	4	0	2	2	1	0	5	0	4	0	12	0	14	26
g32059	99	495	468	100	376	365	60	320	335	55	192	503	587	338	387	701
g32060	5	63	120	39	92	40	16	149	46	25	61	98	348	12389	756	574
g32061	711	6551	5085	1006	7858	4596	166	8771	4251	380	4034	6316	3851	9	2820	3992
g32062	359	334	240	653	361	130	250	372	144	170	92	156	513	169	318	497
g32063	284	293	276	551	314	149	231	277	181	288	280	426	482	272	299	547
g32064	1569	701	367	2813	678	146	1243	676	174	1268	273	256	795	87	494	965
g32065	20	2	4	27	8	5	2	8	0	4	0	2	8	0	7	18
g32066	0	0	4	2	4	0	0	2	1	2	5	0	0	0	2	6
g32067	64	803	888	181	1120	745	84	1250	837	89	462	1239	623	78	1021	1143
g32068	0	2	85	0	0	2	2	2	2	0	2	2	0	0	216	627
g32069	73	205	120	160	284	88	105	278	98	113	138	160	576	110	279	460
g32070	96	232	340	321	413	240	174	335	287	203	259	516	370	206	319	531
g32071	1311	1099	827	3069	1419	473	1475	1498	454	1305	638	679	1491	462	978	1624
g32072	10	0	212	23	19	89	12	4	114	8	23	117	628	2	355	439
g32073	0	5	5	0	0	0	0	1	1	2	1	4	0	0	0	5
g32074	0	1	3	0	0	6	1	6	2	0	2	10	0	0	2	0
g32075	45	186	161	83	174	125	38	200	214	32	27	86	193	74	91	211
g32076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32077	12	51	63	0	48	22	8	39	32	16	47	83	101	24	61	106
g32078	59	225	402	151	303	278	67	273	296	48	55	373	409	54	302	421
g32079	788	3116	6603	3777	5357	4479	577	3707	3978	577	1663	7035	1586	402	1683	3968
g32080	44	237	355	141	313	325	134	392	359	103	211	606	504	16	326	435
g32081	4384	5045	1914	12263	6455	952	4795	5827	1041	5512	3180	1648	4054	1076	3330	4753
g32082	1365	1174	415	2958	1400	192	1093	1269	241	690	306	253	963	119	618	915
g32083	98	413	479	243	634	415	130	571	568	125	319	877	523	367	599	876
g32084	160	533	528	351	549	422	156	514	395	164	286	793	604	96	401	607
g32085	1805	2235	377	8317	5111	17	1874	4352	5	3094	2678	4	2551	0	1764	2146
g32086	10	7	0	24	4	1	3	4	0	8	18	2	12	0	0	6
g32087	80	292	346	163	336	215	97	266	236	47	55	160	229	134	154	230
g32088	367	1228	1726	582	1510	1004	387	1350	1096	344	765	1737	985	656	811	989
g32089	378	859	996	965	1084	626	489	1119	732	448	354	662	618	471	778	940
g32090	144	411	484	265	618	382	159	471	414	179	289	611	622	197	431	680
g32091	46	260	512	96	337	231	53	220	244	33	64	255	353	243	261	416
g32092	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0
g32093	297	698	846	709	897	451	233	915	553	86	106	265	1768	125	938	1286
g32094	1416	4465	5341	3817	5876	3489	1589	4792	3850	1833	4411	7963	7453	869	5074	7326
g32095	350	707	637	782	965	426	469	887	454	302	339	529	1033	76	687	1168
g32096	6	0	0	8	0	2	4	0	2	4	12	6	0	14	2	0
g32097	10	18	144	10	60	28	2	36	54	2	28	90	48	0	127	555
g32098	514	655	924	856	824	493	582	906	529	568	537	844	2781	724	1133	2205
g32099	564	293	254	2207	566	103	707	357	119	748	188	148	283	56	254	380
g32100	26	16	22	33	22	20	8	24	21	8	8	15	67	22	22	50
g32101	2	42	94	22	86	90	13	65	90	30	68	414	335	145	178	367
g32102	5	19	51	23	35	28	2	18	16	1	3	7	186	31	44	118
g32103	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
g32104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32105	0	0	2	0	0	2	0	0	0	0	0	2	0	0	2	1
g32106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32108	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
g32109	0	0	0	1	2	0	0	2	12	0	0	0	0	0	0	2
g32110	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
g32111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32112	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
g32113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32114	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
g32115	1	0	3	1	0	2	0	0	3	0	2	1	1	0	0	4
g32116	0	2	0	1	0	2	0	3	9	0	0	4	5	13	0	4
g32117	461	78	358	574	76	11	56	46	10	139	502	17	4849	71	1225	2043
g32118	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
g32119	53	120	143	78	161	64	33	177	69	46	35	85	355	84	161	308
g32120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
g32121	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
g32122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32123	7	15	20	22	24	20	5	20	51	11	18	65	26	20	18	48
g32124	0	0	0	0	0	1	0	2	5	0	0	0	0	0	0	1
g32125	0	1	2	0	0	0	0	0	3	0	0	0	1	0	0	2
g32126	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
g32127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32128	0	0	0	2	0	0	0	0	0	0	0	6	0	0	0	0
g32129	0	0	0	0	0	0	0	0	0	2	4	2	0	0	0	2
g32130	0	6	50	2	33	22	1	44	37	2	22	55	15	0	17	24
g32131	423	1943	2745	1480	2683	2230	755	3002	2030	787	952	2921	2147	4	1834	2634
g32132	802	3842	5708	3172	6246	4787	1504	5641	4411	2438	3720	9802	3754	221	3974	5698
g32133	3	1	2	1	2	2	1	2	3	3	5	1	2	1	1	3
g32134	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
g32135	0	0	2	0	0	0	0	0	75	0	0	0	0	0	3	0
g32136	0	9	4	2	6	1	0	1	6	0	3	2	5	3	1	9
g32137	0	0	0	0	1	0	0	0	13	0	2	0	0	0	0	0
g32138	6	5	6	10	2	1	3	9	2	8	3	7	11	3	6	7
g32139	2	1	4	2	4	2	0	3	0	2	0	5	0	0	2	2
g32140	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
g32141	0	1	7	2	0	1	0	3	13	4	2	7	4	0	0	19
g32142	0	0	4	3	2	0	6	2	1	7	2	0	4	0	1	21
g32143	22	4	10	36	6	4	34	0	0	6	4	2	8	4	8	47
g32144	10	13	45	31	30	13	16	20	78	40	34	30	38	12	13	110
g32145	5	8	12	10	6	2	4	10	37	8	4	8	12	3	5	19
g32146	2	5	4	2	8	5	0	4	21	1	10	9	3	2	5	23
g32147	70	221	306	194	344	233	84	254	238	178	291	696	431	711	382	591
g32148	41	74	94	61	88	66	34	107	66	36	55	113	158	63	91	205
g32149	4	2	4	0	9	9	0	1	5	0	2	6	14	0	0	16
g32150	1	0	0	2	0	0	0	0	6	2	0	1	2	2	0	8
g32151	284	496	644	393	538	292	241	565	364	103	73	214	1675	287	728	1233
g32152	59	98	106	88	91	31	54	100	63	5	22	13	476	94	156	262
g32153	30	52	63	55	46	34	17	57	26	2	6	10	258	46	96	138
g32154	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	2
g32155	0	2	1	0	9	6	0	2	3	0	14	16	2	4	3	2
g32156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32158	0	0	0	0	4	2	0	0	1	0	2	6	0	0	0	0
g32159	0	11	0	0	19	9	0	0	14	1	0	14	0	0	0	0
g32160	31	73	142	69	125	72	25	87	48	60	121	238	235	46	84	203
g32161	1	12	24	6	13	2	4	14	15	5	9	14	31	4	17	28
g32162	0	2	7	0	9	12	0	2	10	0	4	8	1	0	0	1
g32163	2	2	4	0	6	2	0	0	5	0	0	4	1	0	2	2
g32164	0	0	0	1	2	0	0	1	2	0	0	0	2	0	1	4
g32165	12	21	22	25	24	18	10	15	43	16	6	8	32	28	20	56
g32166	0	2	1	3	1	0	2	2	2	0	0	2	4	1	3	9
g32167	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	0
g32168	471	1229	2036	1527	1718	1301	750	1517	1380	806	943	2293	1895	650	1834	3038
g32169	0	5	4	0	4	0	0	7	0	0	0	0	0	0	8	7
g32170	2712	1727	1026	6463	2260	517	3246	2191	547	2315	970	782	1564	119	1329	2046
g32171	55	52	47	181	109	19	92	69	91	109	78	61	172	15	36	83
g32172	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
g32173	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
g32174	234	782	907	605	1326	669	262	1182	757	270	792	1342	867	258	820	1307
g32175	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
g32176	197	405	832	365	624	747	174	516	711	133	322	1126	739	573	472	818
g32177	7	2	6	8	4	0	4	2	2	10	0	0	8	8	4	7
g32178	1	4	10	13	0	2	12	14	9	4	0	0	17	8	12	8
g32179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
g32180	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
g32181	4	2	4	3	2	0	0	2	0	0	0	2	94	26	8	8
g32182	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0
g32183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32184	14	8	7	24	14	8	12	11	20	5	5	16	8	6	14	17
g32185	70	501	522	149	490	390	102	468	443	83	279	539	320	649	295	460
g32186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32187	0	0	0	4	0	0	0	2	0	1	0	0	2	0	0	6
g32188	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
g32189	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
g32190	2	6	4	0	6	0	0	9	3	4	3	2	0	0	0	10
g32191	0	0	0	0	6	0	0	0	1	0	3	0	0	23	30	2
g32192	21	317	173	30	1135	161	12	592	164	10	310	209	42	0	110	153
g32193	0	0	0	0	2	0	0	0	1	0	0	7	2	0	0	0
g32194	0	0	0	4	2	0	0	2	1	2	0	0	0	0	6	4
g32195	2	2	0	2	0	0	0	2	1	1	0	2	4	2	2	7
g32196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32197	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
g32198	6	4	10	9	8	2	9	18	33	2	2	5	60	31	18	27
g32199	0	1	3	14	8	11	2	4	14	1	2	8	6	4	4	24
g32200	13	23	50	14	29	16	6	26	15	9	87	78	146	28	74	121
g32201	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
g32202	0	0	0	0	0	2	0	0	1	0	4	2	0	0	0	0
g32203	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
g32204	0	0	4	6	0	0	2	4	8	3	6	6	44	4	12	25
g32205	0	0	0	0	0	0	0	0	4	0	0	1	0	6	0	0
g32206	0	0	2	0	0	1	0	2	2	0	1	2	9	0	0	1
g32207	0	0	4	4	2	0	0	2	1	0	0	0	5	19	6	7
g32208	0	8	2	2	7	10	4	3	5	0	8	14	3	3	0	1
g32209	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	1
g32210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32211	0	1	8	3	1	3	2	8	38	2	0	6	0	2	3	9
g32212	4	10	17	2	6	3	0	12	124	0	13	16	16	17	2	22
g32213	5	6	2	1	9	7	0	11	6	2	6	2	2	0	0	1
g32214	1063	979	1064	3757	1727	524	1524	1334	771	1449	856	976	3363	780	1489	2512
g32215	0	0	0	0	0	2	0	0	0	0	4	2	4	2	0	0
g32216	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	3
g32217	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	2
g32218	0	2	0	2	0	0	4	0	0	0	0	0	3	0	6	3
g32219	0	2	0	0	0	0	0	0	2	0	0	2	9	2	0	8
g32220	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0
g32221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32222	0	2	0	1	2	2	0	0	3	0	0	0	6	1	6	3
g32223	0	0	4	0	0	0	0	0	1	0	0	8	7	0	21	50
g32224	0	0	3	1	0	0	0	0	1	2	0	6	2	0	3	5
g32225	4	7	13	6	7	8	1	15	16	8	4	18	12	0	7	13
g32226	12	31	56	29	51	34	10	63	37	12	52	105	40	20	35	58
g32227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32228	4	24	111	40	12	19	22	19	18	6	14	48	634	20	355	650
g32229	4	12	10	4	6	11	0	8	7	1	8	20	39	14	11	23
g32230	19	74	72	26	68	67	11	65	80	6	39	64	66	79	41	86
g32231	59	127	108	111	143	48	73	174	72	101	136	89	251	77	160	346
g32232	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
g32233	13	12	18	12	8	4	7	8	8	9	16	5	68	2	13	45
g32234	0	4	4	0	10	0	0	4	8	0	0	0	4	0	0	0
g32235	300	3642	5588	289	3737	3672	27	2572	3749	184	2617	4799	4067	125	2404	2001
g32236	0	41	86	0	34	72	2	17	85	2	10	121	36	10	4	24
g32237	0	0	0	7	6	0	0	0	0	2	2	2	0	6017	376	11
g32238	0	0	4	1	0	0	0	0	1	0	3	0	0	754	35	64
g32239	1	1	2	0	0	1	0	0	6	2	1	0	2	0	0	4
g32240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32241	0	0	1	0	0	2	2	0	2	0	0	0	0	0	0	2
g32242	1	1	14	0	4	4	0	0	14	2	2	6	6	2	2	7
g32243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32244	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
g32245	44	0	0	240	4	0	106	2	3	86	2	0	12	4	2	12
g32246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32247	3	3	5	4	3	6	5	12	9	8	4	9	8	15	12	14
g32248	0	2	0	1	2	0	0	2	2	0	0	0	1	0	2	0
g32249	0	0	0	2	0	0	0	0	0	0	0	0	2	0	2	4
g32250	0	2	4	2	2	0	6	2	0	2	0	0	4	21	14	11
g32251	5459	5341	1436	10037	4966	500	4062	5125	621	4768	2425	949	2798	880	2656	3780
g32252	3	5	19	2	8	25	0	0	27	0	1	9	10	0	8	15
g32253	648	2165	2316	1300	2462	1509	423	1997	1513	382	1152	2530	2596	739	1452	2541
g32254	0	2	0	0	0	2	0	0	5	0	4	2	0	0	0	4
g32255	0	0	0	4	2	0	0	0	7	0	2	0	0	4	2	0
g32256	0	0	0	0	2	0	0	2	2	0	23	0	0	0	0	0
g32257	0	0	0	0	0	0	0	0	7	0	2	0	2	0	0	0
g32258	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
g32259	25	82	118	89	164	105	39	188	121	35	53	102	100	35	94	136
g32260	211	613	669	490	731	414	224	764	465	238	412	904	1425	498	659	1175
g32261	278	916	1024	712	1144	590	313	1130	718	367	740	1330	1280	151	863	1265
g32262	0	8	2	2	6	0	0	8	4	0	2	4	20	2	4	10
g32263	4	1	6	0	0	2	0	4	22	0	2	1	15	1	4	11
g32264	12	23	20	12	17	14	12	62	10	11	17	16	118	7	23	102
g32265	1	2	3	7	2	0	0	1	4	2	0	2	1	0	5	0
g32266	0	2	0	0	0	0	0	0	4	0	6	2	0	0	0	1
g32267	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
g32268	1	10	15	14	24	7	2	42	25	3	12	16	53	10	16	71
g32269	2	19	13	16	16	5	1	18	11	2	0	14	18	5	19	18
g32270	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0
g32271	2165	5450	8305	7421	6159	4946	4002	5564	7149	4024	2985	7409	6183	486	10211	10422
g32272	350	981	1329	1193	1204	962	552	1101	933	760	803	1665	848	224	854	1355
g32273	412	1347	1454	1255	1436	1069	617	1456	1146	479	442	1075	914	179	1027	1367
g32274	2	14	8	8	5	2	0	2	8	6	2	2	3	4	3	4
g32275	2	0	0	0	0	0	0	0	2	0	0	1	4	0	0	1
g32276	1658	2713	1386	4738	3285	690	1289	2499	682	1493	1135	949	2513	470	1250	2303
g32277	0	4	8	0	0	4	0	0	1	0	0	2	6	6	12	31
g32278	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0
g32279	0	0	31	0	0	18	0	0	18	0	0	9	0	4	2	2
g32280	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
g32281	0	0	0	0	0	0	0	0	2	0	0	1	0	2	4	0
g32282	0	0	3	0	5	2	0	2	3	0	2	0	6	4	8	3
g32283	1	24	20	0	14	6	0	25	18	2	9	12	51	28	21	20
g32284	99	442	85	176	546	18	96	511	46	73	286	60	259	2	131	229
g32285	487	1109	1200	937	1434	728	493	1292	741	547	826	1397	1801	738	1249	2379
g32286	0	5	4	2	2	4	0	2	1	0	2	3	9	6	12	8
g32287	47	102	84	60	108	36	42	120	67	10	23	36	205	29	110	195
g32288	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
g32289	2	4	2	0	8	0	0	4	2	0	2	0	39	0	4	11
g32290	506	548	567	1075	791	260	527	709	265	449	371	409	1670	459	684	1573
g32291	25	27	11	45	20	5	18	24	7	5	2	1	89	14	28	77
g32292	133	101	87	229	157	30	89	98	50	40	14	29	256	44	114	193
g32293	331	728	957	854	979	715	460	816	755	389	468	1324	726	116	688	824
g32294	2	2	0	2	1	0	0	0	0	0	0	0	3	1	1	0
g32295	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
g32296	0	0	0	0	0	2	2	5	0	2	1	2	4	2	0	6
g32297	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0
g32298	0	0	0	0	0	2	0	0	0	0	2	2	0	0	0	0
g32299	348	528	767	1027	1074	574	502	1045	561	1121	874	1471	1385	78	711	1540
g32300	0	2	2	1	6	5	0	11	10	0	0	4	8	0	3	8
g32301	0	0	0	0	0	0	0	0	3	0	0	0	6	2	2	3
g32302	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0
g32303	0	0	2	2	0	0	0	0	4	2	0	0	6	2	0	8
g32304	43	92	70	80	80	39	31	68	59	14	13	30	176	26	120	97
g32305	246	688	870	564	733	541	249	653	510	259	495	1057	905	214	842	963
g32306	0	0	0	0	0	2	2	0	3	0	0	10	4	2	0	0
g32307	0	2	0	2	2	5	0	0	4	0	0	2	14	0	1	2
g32308	0	2	0	0	0	2	0	0	0	0	0	2	2	2	1	0
g32309	6	8	35	8	20	33	2	27	43	4	19	61	38	16	24	24
g32310	142	292	387	311	390	286	113	424	272	199	242	547	361	189	278	520
g32311	202	416	463	384	646	373	184	518	372	128	130	346	490	177	382	608
g32312	59	142	191	164	208	104	47	208	140	52	113	210	521	44	257	577
g32313	59	116	166	123	108	114	82	91	94	162	154	306	193	313	150	218
g32314	591	1011	1113	1258	1043	541	809	957	662	575	394	874	2232	967	1273	2173
g32315	88	245	353	201	326	235	102	287	262	85	132	397	384	130	286	413
g32316	54	200	255	167	232	167	51	220	179	33	48	155	362	72	166	321
g32317	2	6	6	2	2	1	2	11	2	0	4	6	22	2	8	12
g32318	150	417	458	243	482	248	93	381	348	61	34	139	625	113	293	553
g32319	0	1	0	4	3	1	1	2	3	2	1	1	4	0	1	4
g32320	0	0	0	1	1	1	0	1	2	2	2	0	0	0	1	0
g32321	0	1	1	0	4	1	0	1	6	0	0	2	6	0	3	3
g32322	0	0	0	2	0	0	0	0	1	0	0	2	0	18	2	0
g32323	2	62	378	4	76	315	1	55	279	0	4	332	31	0	24	23
g32324	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
g32325	8	20	24	18	43	32	9	38	16	23	31	46	24	22	37	58
g32326	2	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0
g32327	1385	6118	6964	2199	6304	5454	1154	7126	5719	1701	3479	7442	7302	3993	4608	8877
g32328	0	2	0	0	0	0	0	0	1	0	2	0	0	2	0	0
g32329	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
g32330	744	1876	2275	1518	2222	1214	724	1936	1378	562	768	1738	6054	1045	2145	4728
g32331	35	109	100	88	134	66	29	99	58	11	20	27	491	36	130	226
g32332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32333	0	0	0	0	2	0	0	0	0	0	2	0	2	2	0	0
g32334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32335	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
g32336	74	196	294	173	384	263	88	319	314	98	196	548	330	289	471	441
g32337	18	10	480	18	16	10	9	15	5	13	13	32	35	8	384	2827
g32338	205	704	674	251	950	570	104	896	569	151	461	942	1017	380	673	1062
g32339	6	77	75	25	90	35	32	84	60	0	12	22	215	42	96	150
g32340	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12
g32341	3	3	4	2	3	4	1	2	8	0	0	2	23	6	10	14
g32342	124	1259	1003	275	822	500	108	856	459	97	386	824	588	186	442	868
g32343	1	0	12	0	0	0	14	1	49	0	2	4	4	1	21	11
g32344	0	1	0	1	0	2	4	0	20	0	0	2	0	2	0	0
g32345	10	15	23	23	16	13	12	24	18	6	14	10	81	22	20	49
g32346	917	3496	3582	2149	4449	2146	891	4158	2225	1152	2024	3763	5476	433	3253	5456
g32347	18	22	18	24	3	4	13	8	7	15	14	10	54	0	13	75
g32348	44	238	530	275	292	293	96	290	353	66	122	347	239	10	277	494
g32349	254	651	838	598	916	559	226	859	556	470	844	1326	1037	203	603	1367
g32350	305	783	977	603	977	523	272	907	576	132	164	426	2313	171	829	1623
g32351	0	14	4	13	2	2	6	3	1	0	0	0	18	0	4	2
g32352	27	167	95	89	142	80	13	143	87	15	20	46	118	10	76	107
g32353	92	277	400	203	374	302	63	297	214	83	201	424	316	88	201	349
g32354	598	881	1031	2245	1213	594	948	1188	649	450	158	486	1584	251	846	1527
g32355	1291	1925	2558	5523	3073	1754	2075	2528	1709	2557	1311	2821	2942	712	1996	3575
g32356	4	5	13	17	30	18	3	14	6	5	8	22	23	6	21	49
g32357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g32358	4062	6071	3566	6933	6646	2192	3648	6308	2195	2817	2494	3160	3614	881	3221	4999
g32359	2	0	0	2	2	4	0	0	1	0	3	0	2	0	1	3
g32360	395	993	1140	975	1167	621	495	1141	669	479	577	1294	1882	270	1126	1768
g32361	59	103	90	123	109	37	62	82	46	9	22	34	336	17	152	210
g32362	0	0	0	2	0	0	0	0	2	0	2	0	2	0	4	0
g32363	0	0	0	4	4	2	0	0	2	2	0	2	2	0	0	0
g32364	5	6	11	3	6	0	7	6	6	0	0	4	42	6	4	8
g32365	2	0	4	14	0	0	0	0	1	0	0	0	2	0	0	9
g32366	6081	1534	1225	19252	2214	455	9611	1657	481	7871	789	709	3140	420	1943	4175
g32367	0	2	0	0	3	4	0	12	2	2	6	1	31	24	9	29
